id_transakcja,id_terapia,id_dziecko,kwota,numer_transakcji,sposob_platnosci,ocena_terapii
2194,372,275,180,xx-2194,karta,5
2195,372,276,180,xx-2195,karta,10
2196,372,277,180,xx-2196,gotowka,4
2197,372,278,180,xx-2197,karta,5
2198,372,279,180,xx-2198,gotowka,6
2199,372,280,180,xx-2199,przelew,9
2200,372,281,180,xx-2200,przelew,7
2201,372,282,180,xx-2201,przelew,10
2202,373,283,315,xx-2202,karta,3
2203,373,284,315,xx-2203,karta,6
2204,373,285,315,xx-2204,gotowka,7
2205,373,286,315,xx-2205,karta,10
2206,373,287,315,xx-2206,gotowka,5
2207,373,288,315,xx-2207,karta,8
2208,374,252,450,xx-2208,gotowka,9
2209,375,257,30,xx-2209,gotowka,10
2210,375,259,30,xx-2210,karta,4
2211,375,260,30,xx-2211,karta,7
2212,375,261,30,xx-2212,przelew,10
2213,375,262,30,xx-2213,przelew,6
2214,375,264,30,xx-2214,przelew,4
2215,375,265,30,xx-2215,przelew,6
2216,376,267,90,xx-2216,przelew,10
2217,376,268,90,xx-2217,karta,6
2218,376,269,90,xx-2218,przelew,5
2219,376,271,90,xx-2219,przelew,3
2220,377,273,45,xx-2220,gotowka,9
2221,377,274,45,xx-2221,przelew,3
2222,377,275,45,xx-2222,przelew,7
2223,377,276,45,xx-2223,przelew,8
2224,377,277,45,xx-2224,gotowka,9
2225,377,278,45,xx-2225,gotowka,9
2226,377,279,45,xx-2226,karta,5
2227,377,280,45,xx-2227,karta,5
2228,377,281,45,xx-2228,przelew,3
2229,377,282,45,xx-2229,gotowka,3
2230,378,283,120,xx-2230,przelew,6
2231,378,284,120,xx-2231,karta,6
2232,378,285,120,xx-2232,karta,3
2233,378,286,120,xx-2233,przelew,10
2234,378,287,120,xx-2234,karta,4
2235,378,288,120,xx-2235,przelew,7
2236,379,257,540,xx-2236,karta,8
2237,379,259,540,xx-2237,przelew,9
2238,379,261,540,xx-2238,gotowka,5
2239,379,264,540,xx-2239,przelew,3
2240,379,265,540,xx-2240,gotowka,5
2241,380,267,315,xx-2241,gotowka,3
2242,380,268,315,xx-2242,karta,10
2243,380,271,315,xx-2243,karta,7
2244,381,273,360,xx-2244,karta,3
2245,381,274,360,xx-2245,gotowka,3
2246,381,275,360,xx-2246,karta,7
2247,381,276,360,xx-2247,karta,7
2248,381,277,360,xx-2248,przelew,9
2249,381,278,360,xx-2249,gotowka,3
2250,381,279,360,xx-2250,przelew,9
2251,381,280,360,xx-2251,gotowka,9
2252,381,281,360,xx-2252,karta,4
2253,381,282,360,xx-2253,przelew,10
2254,382,283,90,xx-2254,karta,10
2255,382,284,90,xx-2255,przelew,6
2256,382,285,90,xx-2256,przelew,7
2257,382,286,90,xx-2257,karta,7
2258,382,287,90,xx-2258,przelew,5
2259,382,288,90,xx-2259,gotowka,5
2260,383,257,150,xx-2260,gotowka,8
2261,383,259,150,xx-2261,gotowka,9
2262,383,264,150,xx-2262,gotowka,5
2263,383,265,150,xx-2263,gotowka,4
2264,384,267,180,xx-2264,gotowka,9
2265,384,268,180,xx-2265,przelew,3
2266,385,273,360,xx-2266,karta,9
2267,385,274,360,xx-2267,przelew,6
2268,385,275,360,xx-2268,przelew,8
2269,385,276,360,xx-2269,gotowka,7
2270,385,277,360,xx-2270,przelew,6
2271,385,278,360,xx-2271,karta,4
2272,385,279,360,xx-2272,karta,5
2273,385,280,360,xx-2273,karta,8
2274,385,281,360,xx-2274,karta,9
2275,385,282,360,xx-2275,gotowka,10
2276,386,284,540,xx-2276,przelew,8
2277,386,285,540,xx-2277,karta,5
2278,386,286,540,xx-2278,gotowka,9
2279,386,287,540,xx-2279,gotowka,6
2280,386,288,540,xx-2280,przelew,4
2281,387,289,240,xx-2281,przelew,6
2282,387,290,240,xx-2282,przelew,4
2283,387,291,240,xx-2283,karta,7
2284,387,292,240,xx-2284,karta,4
2285,387,293,240,xx-2285,przelew,4
2286,387,294,240,xx-2286,gotowka,10
2287,387,295,240,xx-2287,przelew,7
2288,387,296,240,xx-2288,gotowka,9
2289,387,297,240,xx-2289,karta,4
2290,387,298,240,xx-2290,karta,10
2291,388,299,360,xx-2291,przelew,5
2292,388,300,360,xx-2292,gotowka,6
2293,388,301,360,xx-2293,przelew,4
2294,388,302,360,xx-2294,karta,10
2295,388,303,360,xx-2295,przelew,6
2296,388,304,360,xx-2296,gotowka,5
2297,389,257,240,xx-2297,gotowka,3
2298,389,259,240,xx-2298,przelew,9
2299,389,265,240,xx-2299,przelew,10
2300,390,267,180,xx-2300,gotowka,9
2301,391,273,90,xx-2301,karta,5
2302,391,274,90,xx-2302,karta,9
2303,391,275,90,xx-2303,gotowka,9
2304,391,276,90,xx-2304,przelew,5
2305,391,277,90,xx-2305,karta,3
2306,391,278,90,xx-2306,przelew,3
2307,391,279,90,xx-2307,przelew,10
2308,391,280,90,xx-2308,przelew,5
2309,391,281,90,xx-2309,przelew,6
2310,391,282,90,xx-2310,przelew,3
2311,392,284,90,xx-2311,przelew,8
2312,392,285,90,xx-2312,gotowka,5
2313,392,286,90,xx-2313,gotowka,8
2314,392,287,90,xx-2314,gotowka,10
2315,392,288,90,xx-2315,przelew,3
2316,393,289,210,xx-2316,przelew,3
2317,393,290,210,xx-2317,gotowka,7
2318,393,291,210,xx-2318,gotowka,4
2319,393,292,210,xx-2319,gotowka,3
2320,393,293,210,xx-2320,karta,6
2321,393,294,210,xx-2321,karta,3
2322,393,295,210,xx-2322,karta,7
2323,393,296,210,xx-2323,przelew,10
2324,393,297,210,xx-2324,karta,9
2325,393,298,210,xx-2325,karta,6
2326,394,299,180,xx-2326,przelew,3
2327,394,300,180,xx-2327,gotowka,3
2328,394,301,180,xx-2328,karta,5
2329,394,302,180,xx-2329,gotowka,6
2330,394,303,180,xx-2330,karta,6
2331,394,304,180,xx-2331,karta,3
2332,395,273,420,xx-2332,przelew,6
2333,395,274,420,xx-2333,przelew,3
2334,395,275,420,xx-2334,gotowka,5
2335,395,276,420,xx-2335,karta,6
2336,395,277,420,xx-2336,karta,4
2337,395,278,420,xx-2337,przelew,4
2338,395,279,420,xx-2338,gotowka,4
2339,395,280,420,xx-2339,gotowka,8
2340,395,281,420,xx-2340,karta,5
2341,395,282,420,xx-2341,gotowka,9
2342,396,284,300,xx-2342,gotowka,5
2343,396,285,300,xx-2343,przelew,7
2344,396,286,300,xx-2344,przelew,9
2345,396,287,300,xx-2345,przelew,10
2346,396,288,300,xx-2346,karta,7
2347,397,289,450,xx-2347,karta,10
2348,397,290,450,xx-2348,przelew,10
2349,397,291,450,xx-2349,karta,7
2350,397,292,450,xx-2350,gotowka,8
2351,397,293,450,xx-2351,karta,6
2352,397,294,450,xx-2352,karta,8
2353,397,295,450,xx-2353,gotowka,8
2354,397,296,450,xx-2354,gotowka,5
2355,397,297,450,xx-2355,przelew,8
2356,397,298,450,xx-2356,przelew,3
2357,398,299,360,xx-2357,karta,9
2358,398,300,360,xx-2358,karta,9
2359,398,301,360,xx-2359,gotowka,4
2360,398,302,360,xx-2360,gotowka,3
2361,398,303,360,xx-2361,gotowka,7
2362,398,304,360,xx-2362,gotowka,7
2363,399,273,90,xx-2363,przelew,7
2364,399,274,90,xx-2364,karta,8
2365,399,275,90,xx-2365,przelew,10
2366,399,276,90,xx-2366,karta,8
2367,399,277,90,xx-2367,gotowka,5
2368,399,278,90,xx-2368,gotowka,6
2369,399,279,90,xx-2369,karta,10
2370,399,280,90,xx-2370,przelew,5
2371,399,281,90,xx-2371,gotowka,7
2372,399,282,90,xx-2372,gotowka,9
2373,400,284,270,xx-2373,karta,10
2374,400,285,270,xx-2374,karta,3
2375,400,286,270,xx-2375,gotowka,6
2376,400,287,270,xx-2376,gotowka,3
2377,400,288,270,xx-2377,karta,5
2378,401,289,150,xx-2378,karta,9
2379,401,290,150,xx-2379,gotowka,9
2380,401,291,150,xx-2380,gotowka,8
2381,401,292,150,xx-2381,przelew,7
2382,401,293,150,xx-2382,karta,5
2383,401,294,150,xx-2383,przelew,8
2384,401,296,150,xx-2384,gotowka,7
2385,401,297,150,xx-2385,gotowka,4
2386,401,298,150,xx-2386,przelew,8
2387,402,299,270,xx-2387,przelew,9
2388,402,300,270,xx-2388,karta,10
2389,402,301,270,xx-2389,karta,9
2390,402,302,270,xx-2390,gotowka,8
2391,402,303,270,xx-2391,gotowka,10
2392,402,304,270,xx-2392,przelew,3
2393,403,274,30,xx-2393,gotowka,10
2394,403,275,30,xx-2394,gotowka,7
2395,403,276,30,xx-2395,gotowka,8
2396,403,278,30,xx-2396,gotowka,3
2397,403,279,30,xx-2397,karta,4
2398,403,280,30,xx-2398,karta,7
2399,403,281,30,xx-2399,przelew,9
2400,403,282,30,xx-2400,gotowka,9
2401,404,285,180,xx-2401,przelew,7
2402,405,289,90,xx-2402,przelew,4
2403,405,290,90,xx-2403,gotowka,8
2404,405,291,90,xx-2404,karta,8
2405,405,292,90,xx-2405,gotowka,4
2406,405,293,90,xx-2406,przelew,4
2407,405,294,90,xx-2407,przelew,9
2408,405,296,90,xx-2408,karta,4
2409,405,297,90,xx-2409,gotowka,10
2410,405,298,90,xx-2410,przelew,6
2411,406,299,225,xx-2411,gotowka,3
2412,406,300,225,xx-2412,gotowka,9
2413,406,301,225,xx-2413,gotowka,5
2414,406,302,225,xx-2414,gotowka,4
2415,406,303,225,xx-2415,gotowka,3
2416,406,304,225,xx-2416,gotowka,5
2417,407,305,360,xx-2417,karta,4
2418,407,306,360,xx-2418,gotowka,7
2419,407,307,360,xx-2419,karta,7
2420,407,308,360,xx-2420,karta,3
2421,407,309,360,xx-2421,gotowka,6
2422,407,310,360,xx-2422,gotowka,9
2423,407,311,360,xx-2423,przelew,7
2424,407,312,360,xx-2424,przelew,10
2425,407,313,360,xx-2425,przelew,6
2426,407,314,360,xx-2426,gotowka,7
2427,408,315,30,xx-2427,gotowka,6
2428,408,316,30,xx-2428,karta,5
2429,408,317,30,xx-2429,karta,5
2430,408,318,30,xx-2430,przelew,9
2431,408,319,30,xx-2431,gotowka,4
2432,408,320,30,xx-2432,gotowka,8
2433,409,278,240,xx-2433,przelew,8
2434,409,280,240,xx-2434,przelew,9
2435,409,282,240,xx-2435,gotowka,5
2436,410,285,30,xx-2436,gotowka,6
2437,411,289,90,xx-2437,przelew,3
2438,411,290,90,xx-2438,przelew,10
2439,411,291,90,xx-2439,przelew,4
2440,411,292,90,xx-2440,przelew,8
2441,411,293,90,xx-2441,przelew,6
2442,411,294,90,xx-2442,gotowka,3
2443,411,296,90,xx-2443,przelew,3
2444,411,297,90,xx-2444,karta,6
2445,411,298,90,xx-2445,przelew,6
2446,412,299,225,xx-2446,karta,9
2447,412,300,225,xx-2447,gotowka,6
2448,412,301,225,xx-2448,przelew,4
2449,412,302,225,xx-2449,gotowka,5
2450,412,303,225,xx-2450,przelew,10
2451,412,304,225,xx-2451,karta,3
2452,413,305,315,xx-2452,gotowka,8
2453,413,306,315,xx-2453,przelew,9
2454,413,307,315,xx-2454,gotowka,3
2455,413,308,315,xx-2455,karta,4
2456,413,309,315,xx-2456,gotowka,8
2457,413,310,315,xx-2457,gotowka,6
2458,413,311,315,xx-2458,przelew,4
2459,413,312,315,xx-2459,przelew,7
2460,413,313,315,xx-2460,gotowka,9
2461,413,314,315,xx-2461,karta,9
2462,414,315,420,xx-2462,przelew,10
2463,414,316,420,xx-2463,przelew,3
2464,414,317,420,xx-2464,gotowka,6
2465,414,318,420,xx-2465,gotowka,7
2466,414,319,420,xx-2466,przelew,3
2467,414,320,420,xx-2467,gotowka,10
2468,415,280,90,xx-2468,gotowka,4
2469,415,282,90,xx-2469,karta,4
2470,416,285,210,xx-2470,gotowka,6
2471,417,289,180,xx-2471,karta,5
2472,417,290,180,xx-2472,przelew,4
2473,417,291,180,xx-2473,gotowka,9
2474,417,292,180,xx-2474,karta,3
2475,417,293,180,xx-2475,przelew,7
2476,417,294,180,xx-2476,przelew,9
2477,417,296,180,xx-2477,karta,4
2478,417,297,180,xx-2478,karta,3
2479,418,299,225,xx-2479,karta,3
2480,418,300,225,xx-2480,karta,9
2481,418,301,225,xx-2481,przelew,7
2482,418,302,225,xx-2482,przelew,4
2483,418,303,225,xx-2483,karta,6
2484,418,304,225,xx-2484,gotowka,9
2485,419,305,60,xx-2485,karta,6
2486,419,306,60,xx-2486,przelew,9
2487,419,307,60,xx-2487,przelew,6
2488,419,308,60,xx-2488,gotowka,3
2489,419,309,60,xx-2489,karta,6
2490,419,310,60,xx-2490,przelew,10
2491,419,311,60,xx-2491,karta,5
2492,419,312,60,xx-2492,karta,8
2493,419,313,60,xx-2493,gotowka,6
2494,419,314,60,xx-2494,karta,8
2495,420,315,30,xx-2495,karta,3
2496,420,316,30,xx-2496,karta,6
2497,420,317,30,xx-2497,gotowka,6
2498,420,318,30,xx-2498,przelew,4
2499,420,319,30,xx-2499,karta,8
2500,420,320,30,xx-2500,przelew,6
2501,421,285,360,xx-2501,przelew,8
2502,422,289,225,xx-2502,karta,9
2503,422,290,225,xx-2503,gotowka,3
2504,422,291,225,xx-2504,gotowka,5
2505,422,292,225,xx-2505,przelew,5
2506,422,293,225,xx-2506,karta,8
2507,422,294,225,xx-2507,przelew,9
2508,422,296,225,xx-2508,gotowka,6
2509,422,297,225,xx-2509,gotowka,7
2510,423,300,630,xx-2510,przelew,7
2511,423,301,630,xx-2511,gotowka,10
2512,423,302,630,xx-2512,karta,10
2513,423,303,630,xx-2513,przelew,4
2514,423,304,630,xx-2514,gotowka,4
2515,424,305,90,xx-2515,przelew,7
2516,424,306,90,xx-2516,karta,7
2517,424,307,90,xx-2517,przelew,9
2518,424,308,90,xx-2518,karta,8
2519,424,309,90,xx-2519,gotowka,3
2520,424,310,90,xx-2520,gotowka,9
2521,424,311,90,xx-2521,przelew,8
2522,424,312,90,xx-2522,karta,7
2523,424,313,90,xx-2523,przelew,5
2524,424,314,90,xx-2524,karta,9
2525,425,315,450,xx-2525,gotowka,10
2526,425,316,450,xx-2526,karta,9
2527,425,317,450,xx-2527,gotowka,9
2528,425,318,450,xx-2528,gotowka,7
2529,425,319,450,xx-2529,karta,6
2530,425,320,450,xx-2530,karta,3
2531,426,289,450,xx-2531,karta,10
2532,426,290,450,xx-2532,przelew,4
2533,426,291,450,xx-2533,przelew,3
2534,426,292,450,xx-2534,karta,4
2535,426,293,450,xx-2535,karta,4
2536,426,294,450,xx-2536,przelew,5
2537,426,297,450,xx-2537,gotowka,8
2538,427,300,180,xx-2538,karta,4
2539,427,301,180,xx-2539,karta,7
2540,427,303,180,xx-2540,karta,7
2541,427,304,180,xx-2541,gotowka,7
2542,428,305,150,xx-2542,przelew,3
2543,428,306,150,xx-2543,gotowka,8
2544,428,307,150,xx-2544,karta,5
2545,428,308,150,xx-2545,gotowka,9
2546,428,309,150,xx-2546,karta,7
2547,428,310,150,xx-2547,gotowka,6
2548,428,311,150,xx-2548,przelew,5
2549,428,312,150,xx-2549,karta,3
2550,428,313,150,xx-2550,karta,8
2551,428,314,150,xx-2551,przelew,7
2552,429,315,90,xx-2552,przelew,9
2553,429,317,90,xx-2553,karta,6
2554,429,318,90,xx-2554,gotowka,6
2555,429,319,90,xx-2555,przelew,7
2556,429,320,90,xx-2556,gotowka,6
2557,430,321,300,xx-2557,karta,10
2558,430,322,300,xx-2558,gotowka,6
2559,430,323,300,xx-2559,przelew,3
2560,430,324,300,xx-2560,gotowka,9
2561,430,325,300,xx-2561,przelew,7
2562,430,326,300,xx-2562,przelew,8
2563,430,327,300,xx-2563,przelew,3
2564,430,328,300,xx-2564,gotowka,8
2565,430,329,300,xx-2565,przelew,8
2566,430,330,300,xx-2566,karta,6
2567,431,331,90,xx-2567,gotowka,5
2568,431,332,90,xx-2568,przelew,7
2569,431,333,90,xx-2569,przelew,10
2570,431,334,90,xx-2570,karta,7
2571,431,335,90,xx-2571,gotowka,8
2572,431,336,90,xx-2572,przelew,5
2573,432,289,180,xx-2573,gotowka,10
2574,432,290,180,xx-2574,karta,6
2575,432,291,180,xx-2575,przelew,6
2576,432,292,180,xx-2576,karta,3
2577,432,293,180,xx-2577,gotowka,3
2578,432,294,180,xx-2578,karta,5
2579,433,300,450,xx-2579,przelew,7
2580,433,301,450,xx-2580,karta,8
2581,433,303,450,xx-2581,gotowka,8
2582,433,304,450,xx-2582,przelew,6
2583,434,305,135,xx-2583,gotowka,8
2584,434,306,135,xx-2584,przelew,7
2585,434,307,135,xx-2585,przelew,4
2586,434,308,135,xx-2586,karta,10
2587,434,309,135,xx-2587,karta,7
2588,434,310,135,xx-2588,przelew,7
2589,434,311,135,xx-2589,przelew,5
2590,434,312,135,xx-2590,karta,6
2591,434,313,135,xx-2591,gotowka,7
2592,434,314,135,xx-2592,karta,6
2593,435,315,180,xx-2593,przelew,10
2594,435,317,180,xx-2594,przelew,5
2595,435,319,180,xx-2595,przelew,3
2596,435,320,180,xx-2596,przelew,8
2597,436,321,420,xx-2597,gotowka,3
2598,436,322,420,xx-2598,przelew,4
2599,436,323,420,xx-2599,karta,8
2600,436,324,420,xx-2600,przelew,10
2601,436,325,420,xx-2601,przelew,4
2602,436,326,420,xx-2602,przelew,3
2603,436,327,420,xx-2603,karta,9
2604,436,328,420,xx-2604,przelew,5
2605,436,329,420,xx-2605,karta,3
2606,436,330,420,xx-2606,przelew,9
2607,437,331,360,xx-2607,karta,5
2608,437,332,360,xx-2608,przelew,4
2609,437,333,360,xx-2609,gotowka,9
2610,437,334,360,xx-2610,przelew,9
2611,437,335,360,xx-2611,karta,9
2612,437,336,360,xx-2612,przelew,8
2613,438,289,90,xx-2613,gotowka,7
2614,438,293,90,xx-2614,karta,3
2615,438,294,90,xx-2615,gotowka,6
2616,439,301,90,xx-2616,karta,4
2617,439,303,90,xx-2617,przelew,7
2618,439,304,90,xx-2618,karta,8
2619,440,305,180,xx-2619,gotowka,6
2620,440,307,180,xx-2620,karta,5
2621,440,308,180,xx-2621,gotowka,10
2622,440,309,180,xx-2622,przelew,3
2623,440,310,180,xx-2623,karta,3
2624,440,311,180,xx-2624,gotowka,10
2625,440,312,180,xx-2625,gotowka,5
2626,440,313,180,xx-2626,przelew,6
2627,441,315,120,xx-2627,karta,4
2628,441,317,120,xx-2628,karta,7
2629,441,319,120,xx-2629,przelew,7
2630,441,320,120,xx-2630,karta,10
2631,442,321,360,xx-2631,karta,10
2632,442,322,360,xx-2632,przelew,10
2633,442,323,360,xx-2633,gotowka,4
2634,442,324,360,xx-2634,karta,3
2635,442,325,360,xx-2635,gotowka,5
2636,442,326,360,xx-2636,gotowka,9
2637,442,327,360,xx-2637,karta,5
2638,442,328,360,xx-2638,przelew,7
2639,442,329,360,xx-2639,przelew,10
2640,442,330,360,xx-2640,przelew,7
2641,443,331,240,xx-2641,gotowka,10
2642,443,332,240,xx-2642,przelew,5
2643,443,333,240,xx-2643,karta,5
2644,443,334,240,xx-2644,przelew,8
2645,443,335,240,xx-2645,przelew,6
2646,443,336,240,xx-2646,karta,5
2647,444,289,420,xx-2647,gotowka,9
2648,444,294,420,xx-2648,karta,8
2649,445,301,120,xx-2649,karta,7
2650,445,304,120,xx-2650,gotowka,8
2651,446,305,360,xx-2651,gotowka,8
2652,446,307,360,xx-2652,karta,7
2653,446,308,360,xx-2653,karta,9
2654,446,309,360,xx-2654,karta,5
2655,446,310,360,xx-2655,karta,7
2656,446,312,360,xx-2656,gotowka,4
2657,446,313,360,xx-2657,karta,4
2658,447,315,150,xx-2658,karta,10
2659,447,317,150,xx-2659,przelew,8
2660,447,320,150,xx-2660,przelew,10
2661,448,321,540,xx-2661,karta,8
2662,448,322,540,xx-2662,gotowka,3
2663,448,323,540,xx-2663,gotowka,3
2664,448,324,540,xx-2664,gotowka,9
2665,448,325,540,xx-2665,gotowka,3
2666,448,326,540,xx-2666,karta,8
2667,448,327,540,xx-2667,przelew,6
2668,448,328,540,xx-2668,karta,6
2669,448,329,540,xx-2669,karta,10
2670,448,330,540,xx-2670,gotowka,8
2671,449,331,30,xx-2671,karta,5
2672,449,332,30,xx-2672,gotowka,4
2673,449,333,30,xx-2673,gotowka,3
2674,449,334,30,xx-2674,gotowka,7
2675,449,335,30,xx-2675,karta,6
2676,449,336,30,xx-2676,karta,5
2677,450,289,90,xx-2677,karta,8
2678,450,294,90,xx-2678,przelew,9
2679,451,305,225,xx-2679,gotowka,6
2680,451,307,225,xx-2680,gotowka,8
2681,451,308,225,xx-2681,gotowka,9
2682,451,309,225,xx-2682,przelew,4
2683,451,312,225,xx-2683,karta,4
2684,451,313,225,xx-2684,karta,5
2685,452,315,315,xx-2685,gotowka,5
2686,452,320,315,xx-2686,karta,4
2687,453,321,90,xx-2687,przelew,4
2688,453,322,90,xx-2688,gotowka,5
2689,453,323,90,xx-2689,przelew,4
2690,453,324,90,xx-2690,przelew,7
2691,453,325,90,xx-2691,karta,4
2692,453,326,90,xx-2692,gotowka,6
2693,453,327,90,xx-2693,karta,8
2694,453,328,90,xx-2694,karta,7
2695,453,329,90,xx-2695,przelew,6
2696,453,330,90,xx-2696,karta,6
2697,454,331,180,xx-2697,gotowka,7
2698,454,332,180,xx-2698,gotowka,9
2699,454,333,180,xx-2699,karta,5
2700,454,334,180,xx-2700,karta,4
2701,454,335,180,xx-2701,karta,10
2702,454,336,180,xx-2702,przelew,7
2703,455,337,225,xx-2703,karta,6
2704,455,338,225,xx-2704,karta,4
2705,455,339,225,xx-2705,karta,7
2706,455,340,225,xx-2706,gotowka,7
2707,455,341,225,xx-2707,karta,7
2708,455,342,225,xx-2708,przelew,8
2709,455,343,225,xx-2709,gotowka,4
2710,455,344,225,xx-2710,gotowka,5
2711,455,345,225,xx-2711,przelew,5
2712,455,346,225,xx-2712,gotowka,7
2713,456,347,360,xx-2713,gotowka,7
2714,456,348,360,xx-2714,gotowka,5
2715,456,349,360,xx-2715,gotowka,4
2716,456,350,360,xx-2716,przelew,5
2717,456,351,360,xx-2717,karta,8
2718,456,352,360,xx-2718,gotowka,9
2719,457,305,225,xx-2719,gotowka,8
2720,457,308,225,xx-2720,gotowka,8
2721,457,309,225,xx-2721,przelew,5
2722,457,312,225,xx-2722,przelew,6
2723,457,313,225,xx-2723,gotowka,8
2724,458,315,135,xx-2724,przelew,4
2725,458,320,135,xx-2725,przelew,9
2726,459,321,90,xx-2726,gotowka,4
2727,459,322,90,xx-2727,karta,6
2728,459,323,90,xx-2728,gotowka,6
2729,459,324,90,xx-2729,gotowka,10
2730,459,325,90,xx-2730,przelew,3
2731,459,326,90,xx-2731,gotowka,10
2732,459,328,90,xx-2732,karta,5
2733,459,329,90,xx-2733,gotowka,7
2734,460,331,90,xx-2734,gotowka,4
2735,460,332,90,xx-2735,karta,5
2736,460,333,90,xx-2736,karta,5
2737,460,334,90,xx-2737,karta,4
2738,460,335,90,xx-2738,przelew,7
2739,460,336,90,xx-2739,przelew,8
2740,461,337,135,xx-2740,przelew,6
2741,461,338,135,xx-2741,gotowka,8
2742,461,339,135,xx-2742,gotowka,4
2743,461,340,135,xx-2743,karta,3
2744,461,341,135,xx-2744,przelew,8
2745,461,342,135,xx-2745,przelew,10
2746,461,343,135,xx-2746,przelew,6
2747,461,344,135,xx-2747,gotowka,9
2748,461,345,135,xx-2748,gotowka,5
2749,461,346,135,xx-2749,przelew,4
2750,462,347,90,xx-2750,przelew,6
2751,462,348,90,xx-2751,karta,9
2752,462,349,90,xx-2752,karta,7
2753,462,350,90,xx-2753,przelew,6
2754,462,351,90,xx-2754,karta,5
2755,462,352,90,xx-2755,karta,9
2756,463,308,135,xx-2756,karta,9
2757,463,309,135,xx-2757,przelew,9
2758,464,320,360,xx-2758,karta,9
2759,465,321,45,xx-2759,gotowka,4
2760,465,322,45,xx-2760,gotowka,7
2761,465,323,45,xx-2761,gotowka,5
2762,465,324,45,xx-2762,przelew,7
2763,465,325,45,xx-2763,gotowka,9
2764,465,326,45,xx-2764,gotowka,7
2765,465,329,45,xx-2765,karta,7
2766,466,331,90,xx-2766,karta,8
2767,466,332,90,xx-2767,karta,4
2768,466,333,90,xx-2768,przelew,8
2769,466,334,90,xx-2769,przelew,8
2770,466,336,90,xx-2770,karta,6
2771,467,337,90,xx-2771,gotowka,8
2772,467,338,90,xx-2772,karta,8
2773,467,339,90,xx-2773,karta,5
2774,467,340,90,xx-2774,przelew,6
2775,467,341,90,xx-2775,karta,6
2776,467,342,90,xx-2776,karta,7
2777,467,343,90,xx-2777,gotowka,5
2778,467,344,90,xx-2778,karta,9
2779,467,345,90,xx-2779,gotowka,4
2780,467,346,90,xx-2780,gotowka,4
2781,468,347,90,xx-2781,gotowka,4
2782,468,348,90,xx-2782,karta,9
2783,468,349,90,xx-2783,gotowka,5
2784,468,350,90,xx-2784,przelew,10
2785,468,351,90,xx-2785,przelew,9
2786,468,352,90,xx-2786,gotowka,4
2787,469,321,450,xx-2787,karta,9
2788,469,322,450,xx-2788,karta,3
2789,469,323,450,xx-2789,karta,3
2790,469,324,450,xx-2790,przelew,5
2791,469,325,450,xx-2791,gotowka,3
2792,469,326,450,xx-2792,gotowka,10
2793,469,329,450,xx-2793,karta,7
2794,470,331,120,xx-2794,gotowka,3
2795,470,332,120,xx-2795,przelew,7
2796,470,333,120,xx-2796,karta,8
2797,470,334,120,xx-2797,karta,9
2798,470,336,120,xx-2798,przelew,9
2799,471,337,225,xx-2799,przelew,10
2800,471,338,225,xx-2800,przelew,6
2801,471,339,225,xx-2801,karta,6
2802,471,340,225,xx-2802,karta,8
2803,471,341,225,xx-2803,karta,8
2804,471,342,225,xx-2804,gotowka,7
2805,471,343,225,xx-2805,przelew,3
2806,471,344,225,xx-2806,przelew,3
2807,471,345,225,xx-2807,gotowka,7
2808,471,346,225,xx-2808,przelew,3
2809,472,347,180,xx-2809,przelew,8
2810,472,348,180,xx-2810,karta,6
2811,472,349,180,xx-2811,przelew,9
2812,472,350,180,xx-2812,gotowka,3
2813,472,351,180,xx-2813,karta,10
2814,472,352,180,xx-2814,karta,6
2815,473,321,30,xx-2815,karta,8
2816,473,326,30,xx-2816,przelew,6
2817,474,331,270,xx-2817,gotowka,4
2818,474,333,270,xx-2818,przelew,6
2819,474,334,270,xx-2819,przelew,6
2820,474,336,270,xx-2820,przelew,5
2821,475,338,60,xx-2821,gotowka,5
2822,475,339,60,xx-2822,karta,9
2823,475,340,60,xx-2823,karta,10
2824,475,341,60,xx-2824,przelew,6
2825,475,342,60,xx-2825,karta,9
2826,475,343,60,xx-2826,przelew,3
2827,475,344,60,xx-2827,przelew,9
2828,475,345,60,xx-2828,karta,6
2829,475,346,60,xx-2829,gotowka,5
2830,476,347,315,xx-2830,przelew,9
2831,476,349,315,xx-2831,przelew,8
2832,476,350,315,xx-2832,karta,5
2833,476,351,315,xx-2833,przelew,7
2834,476,352,315,xx-2834,karta,6
2835,477,353,90,xx-2835,gotowka,7
2836,477,354,90,xx-2836,przelew,7
2837,477,355,90,xx-2837,karta,7
2838,477,356,90,xx-2838,przelew,5
2839,477,357,90,xx-2839,przelew,6
2840,477,358,90,xx-2840,przelew,3
2841,477,359,90,xx-2841,przelew,4
2842,477,360,90,xx-2842,przelew,3
2843,477,361,90,xx-2843,karta,7
2844,477,362,90,xx-2844,przelew,5
2845,478,363,300,xx-2845,przelew,6
2846,478,364,300,xx-2846,przelew,9
2847,478,365,300,xx-2847,gotowka,3
2848,478,366,300,xx-2848,karta,4
